Model,MDO4014B-3
Firmware Version,3.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.2
Horizontal Delay,0.8
Sample Interval,2e-05
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.5
Vertical Position,0
,
,
,
Label,
TIME,CH1
1.042660e+00,0.12
1.042680e+00,0.14
1.042700e+00,0.18
1.042720e+00,0.2
1.042740e+00,0.22
1.042760e+00,0.24
1.042780e+00,0.26
1.042800e+00,0.26
1.042820e+00,0.26
1.042840e+00,0.26
1.042860e+00,0.26
1.042880e+00,0.26
1.042900e+00,0.24
1.042920e+00,0.26
1.042940e+00,0.24
1.042960e+00,0.24
1.042980e+00,0.24
1.043000e+00,0.24
1.043020e+00,0.22
1.043040e+00,0.26
1.043060e+00,0.24
1.043080e+00,0.26
1.043100e+00,0.26
1.043120e+00,0.26
1.043140e+00,0.28
1.043160e+00,0.28
1.043180e+00,0.3
1.043200e+00,0.34
1.043220e+00,0.34
1.043240e+00,0.36
1.043260e+00,0.38
1.043280e+00,0.4
1.043300e+00,0.42
1.043320e+00,0.44
1.043340e+00,0.42
1.043360e+00,0.42
1.043380e+00,0.42
1.043400e+00,0.4
1.043420e+00,0.38
1.043440e+00,0.38
1.043460e+00,0.4
1.043480e+00,0.38
1.043500e+00,0.4
1.043520e+00,0.4
1.043540e+00,0.42
1.043560e+00,0.44
1.043580e+00,0.48
1.043600e+00,0.5
1.043620e+00,0.48
1.043640e+00,0.54
1.043660e+00,0.54
1.043680e+00,0.56
1.043700e+00,0.52
1.043720e+00,0.48
1.043740e+00,0.46
1.043760e+00,0.42
1.043780e+00,0.38
1.043800e+00,0.38
1.043820e+00,0.36
1.043840e+00,0.34
1.043860e+00,0.32
1.043880e+00,0.3
1.043900e+00,0.32
1.043920e+00,0.34
1.043940e+00,0.38
1.043960e+00,0.38
1.043980e+00,0.36
1.044000e+00,0.28
1.044020e+00,0.16
1.044040e+00,0.1
1.044060e+00,0.02
1.044080e+00,0
1.044100e+00,-0.06
1.044120e+00,-0.1
1.044140e+00,-0.1
1.044160e+00,-0.1
1.044180e+00,0
1.044200e+00,0.14
1.044220e+00,0.28
1.044240e+00,0.38
1.044260e+00,0.38
1.044280e+00,0.38
1.044300e+00,0.32
1.044320e+00,0.18
1.044340e+00,0.06
1.044360e+00,-0.1
1.044380e+00,-0.32
1.044400e+00,-0.46
1.044420e+00,-0.58
1.044440e+00,-0.64
1.044460e+00,-0.64
1.044480e+00,-0.5
1.044500e+00,-0.42
1.044520e+00,-0.3
1.044540e+00,-0.18
1.044560e+00,-0.04
1.044580e+00,0
1.044600e+00,0.02
1.044620e+00,0
1.044640e+00,-0.08
1.044660e+00,-0.18
1.044680e+00,-0.32
1.044700e+00,-0.38
1.044720e+00,-0.48
1.044740e+00,-0.5
1.044760e+00,-0.52
1.044780e+00,-0.5
1.044800e+00,-0.46
1.044820e+00,-0.42
1.044840e+00,-0.34
1.044860e+00,-0.28
1.044880e+00,-0.28
1.044900e+00,-0.26
1.044920e+00,-0.28
1.044940e+00,-0.32
1.044960e+00,-0.4
1.044980e+00,-0.44
1.045000e+00,-0.48
1.045020e+00,-0.5
1.045040e+00,-0.5
1.045060e+00,-0.46
1.045080e+00,-0.42
1.045100e+00,-0.34
1.045120e+00,-0.3
1.045140e+00,-0.22
1.045160e+00,-0.22
1.045180e+00,-0.2
1.045200e+00,-0.2
1.045220e+00,-0.22
1.045240e+00,-0.22
1.045260e+00,-0.22
1.045280e+00,-0.24
1.045300e+00,-0.24
1.045320e+00,-0.24
1.045340e+00,-0.26
1.045360e+00,-0.22
1.045380e+00,-0.18
1.045400e+00,-0.16
1.045420e+00,-0.1
1.045440e+00,-0.16
1.045460e+00,-0.16
1.045480e+00,-0.18
1.045500e+00,-0.16
1.045520e+00,-0.16
1.045540e+00,-0.16
1.045560e+00,-0.12
1.045580e+00,-0.08
1.045600e+00,-0.04
1.045620e+00,0
1.045640e+00,0.04
1.045660e+00,0.12
1.045680e+00,0.2
1.045700e+00,0.2
1.045720e+00,0.24
1.045740e+00,0.26
1.045760e+00,0.22
1.045780e+00,0.2
1.045800e+00,0.16
1.045820e+00,0.1
1.045840e+00,0.08
1.045860e+00,0.04
1.045880e+00,0
1.045900e+00,0.04
1.045920e+00,0.06
1.045940e+00,0.1
1.045960e+00,0.16
1.045980e+00,0.2
1.046000e+00,0.24
1.046020e+00,0.24
1.046040e+00,0.28
1.046060e+00,0.28
1.046080e+00,0.3
1.046100e+00,0.26
1.046120e+00,0.26
1.046140e+00,0.22
1.046160e+00,0.18
1.046180e+00,0.2
1.046200e+00,0.18
1.046220e+00,0.22
1.046240e+00,0.24
1.046260e+00,0.26
1.046280e+00,0.26
1.046300e+00,0.28
1.046320e+00,0.28
1.046340e+00,0.24
1.046360e+00,0.18
1.046380e+00,0.14
1.046400e+00,0.1
1.046420e+00,0.08
1.046440e+00,0.06
1.046460e+00,0.04
1.046480e+00,0.02
1.046500e+00,0.04
1.046520e+00,0.04
1.046540e+00,0.06
1.046560e+00,0.12
1.046580e+00,0.1
1.046600e+00,0.14
1.046620e+00,0.12
1.046640e+00,0.08
1.046660e+00,0.08
1.046680e+00,0
1.046700e+00,-0.02
1.046720e+00,-0.06
1.046740e+00,-0.1
1.046760e+00,-0.14
1.046780e+00,-0.14
1.046800e+00,-0.14
1.046820e+00,-0.12
1.046840e+00,-0.12
1.046860e+00,-0.12
1.046880e+00,-0.1
1.046900e+00,-0.14
1.046920e+00,-0.16
1.046940e+00,-0.18
1.046960e+00,-0.22
1.046980e+00,-0.24
1.047000e+00,-0.26
1.047020e+00,-0.32
1.047040e+00,-0.32
1.047060e+00,-0.32
1.047080e+00,-0.32
1.047100e+00,-0.28
1.047120e+00,-0.26
1.047140e+00,-0.24
1.047160e+00,-0.24
1.047180e+00,-0.2
1.047200e+00,-0.2
1.047220e+00,-0.22
1.047240e+00,-0.24
1.047260e+00,-0.32
1.047280e+00,-0.3
1.047300e+00,-0.38
1.047320e+00,-0.4
1.047340e+00,-0.42
1.047360e+00,-0.4
1.047380e+00,-0.42
1.047400e+00,-0.4
1.047420e+00,-0.38
1.047440e+00,-0.34
1.047460e+00,-0.34
1.047480e+00,-0.3
1.047500e+00,-0.3
1.047520e+00,-0.28
1.047540e+00,-0.28
1.047560e+00,-0.3
1.047580e+00,-0.26
1.047600e+00,-0.26
1.047620e+00,-0.26
1.047640e+00,-0.24
1.047660e+00,-0.22
1.047680e+00,-0.22
1.047700e+00,-0.22
1.047720e+00,-0.18
1.047740e+00,-0.16
1.047760e+00,-0.16
1.047780e+00,-0.18
1.047800e+00,-0.18
1.047820e+00,-0.18
1.047840e+00,-0.2
1.047860e+00,-0.18
1.047880e+00,-0.2
1.047900e+00,-0.16
1.047920e+00,-0.18
1.047940e+00,-0.16
1.047960e+00,-0.14
1.047980e+00,-0.16
1.048000e+00,-0.12
1.048020e+00,-0.1
1.048040e+00,-0.08
1.048060e+00,-0.08
1.048080e+00,-0.04
1.048100e+00,-0.04
1.048120e+00,-0.02
1.048140e+00,-0.02
1.048160e+00,-0.02
1.048180e+00,-0.02
1.048200e+00,0
1.048220e+00,0
1.048240e+00,0.02
1.048260e+00,0
1.048280e+00,-0.02
1.048300e+00,-0.02
1.048320e+00,-0.06
1.048340e+00,-0.08
1.048360e+00,-0.08
1.048380e+00,-0.1
1.048400e+00,-0.12
1.048420e+00,-0.1
1.048440e+00,-0.1
1.048460e+00,-0.08
1.048480e+00,-0.04
1.048500e+00,-0.02
1.048520e+00,-0.02
1.048540e+00,0
1.048560e+00,0
1.048580e+00,0
1.048600e+00,0.02
1.048620e+00,0
1.048640e+00,-0.02
1.048660e+00,-0.02
1.048680e+00,-0.04
1.048700e+00,-0.08
1.048720e+00,-0.1
1.048740e+00,-0.1
1.048760e+00,-0.1
1.048780e+00,-0.12
1.048800e+00,-0.12
1.048820e+00,-0.14
1.048840e+00,-0.12
1.048860e+00,-0.14
1.048880e+00,-0.14
1.048900e+00,-0.12
1.048920e+00,-0.12
1.048940e+00,-0.12
1.048960e+00,-0.14
1.048980e+00,-0.12
1.049000e+00,-0.14
1.049020e+00,-0.16
1.049040e+00,-0.16
1.049060e+00,-0.16
1.049080e+00,-0.16
1.049100e+00,-0.16
1.049120e+00,-0.16
1.049140e+00,-0.16
1.049160e+00,-0.18
1.049180e+00,-0.18
1.049200e+00,-0.16
1.049220e+00,-0.18
1.049240e+00,-0.2
1.049260e+00,-0.22
1.049280e+00,-0.24
1.049300e+00,-0.24
1.049320e+00,-0.28
1.049340e+00,-0.3
1.049360e+00,-0.3
1.049380e+00,-0.26
1.049400e+00,-0.26
1.049420e+00,-0.28
1.049440e+00,-0.28
1.049460e+00,-0.22
1.049480e+00,-0.22
1.049500e+00,-0.2
1.049520e+00,-0.2
1.049540e+00,-0.2
1.049560e+00,-0.18
1.049580e+00,-0.18
1.049600e+00,-0.18
1.049620e+00,-0.18
1.049640e+00,-0.22
1.049660e+00,-0.22
1.049680e+00,-0.24
1.049700e+00,-0.24
1.049720e+00,-0.28
1.049740e+00,-0.28
1.049760e+00,-0.26
1.049780e+00,-0.28
1.049800e+00,-0.3
1.049820e+00,-0.28
1.049840e+00,-0.28
1.049860e+00,-0.26
1.049880e+00,-0.24
1.049900e+00,-0.22
1.049920e+00,-0.18
1.049940e+00,-0.18
1.049960e+00,-0.16
1.049980e+00,-0.14
1.050000e+00,-0.14
1.050020e+00,-0.12
1.050040e+00,-0.12
1.050060e+00,-0.1
1.050080e+00,-0.12
1.050100e+00,-0.14
1.050120e+00,-0.1
1.050140e+00,-0.14
1.050160e+00,-0.14
1.050180e+00,-0.12
1.050200e+00,-0.12
1.050220e+00,-0.08
1.050240e+00,-0.1
1.050260e+00,-0.1
1.050280e+00,-0.1
1.050300e+00,-0.1
1.050320e+00,-0.08
1.050340e+00,-0.08
1.050360e+00,-0.06
1.050380e+00,-0.06
1.050400e+00,-0.06
1.050420e+00,-0.02
1.050440e+00,-0.02
1.050460e+00,0.02
1.050480e+00,0.02
1.050500e+00,0.02
1.050520e+00,0.06
1.050540e+00,0.06
1.050560e+00,0.08
1.050580e+00,0.06
1.050600e+00,0.06
1.050620e+00,0.12
1.050640e+00,0.08
1.050660e+00,0.08
1.050680e+00,0.04
1.050700e+00,0.06
1.050720e+00,0.06
1.050740e+00,0.06
1.050760e+00,0.06
1.050780e+00,0.06
1.050800e+00,0.06
1.050820e+00,0.08
1.050840e+00,0.1
1.050860e+00,0.1
1.050880e+00,0.12
1.050900e+00,0.14
1.050920e+00,0.18
1.050940e+00,0.18
1.050960e+00,0.22
1.050980e+00,0.22
1.051000e+00,0.22
1.051020e+00,0.24
1.051040e+00,0.24
1.051060e+00,0.26
1.051080e+00,0.24
1.051100e+00,0.24
1.051120e+00,0.26
1.051140e+00,0.24
1.051160e+00,0.26
1.051180e+00,0.26
1.051200e+00,0.24
1.051220e+00,0.26
1.051240e+00,0.26
1.051260e+00,0.26
1.051280e+00,0.26
1.051300e+00,0.26
1.051320e+00,0.26
1.051340e+00,0.28
1.051360e+00,0.28
1.051380e+00,0.3
1.051400e+00,0.3
1.051420e+00,0.34
1.051440e+00,0.34
1.051460e+00,0.36
1.051480e+00,0.38
1.051500e+00,0.38
1.051520e+00,0.38
1.051540e+00,0.4
1.051560e+00,0.4
1.051580e+00,0.4
1.051600e+00,0.4
1.051620e+00,0.42
1.051640e+00,0.4
1.051660e+00,0.4
1.051680e+00,0.38
1.051700e+00,0.38
1.051720e+00,0.4
1.051740e+00,0.42
1.051760e+00,0.4
1.051780e+00,0.44
1.051800e+00,0.42
1.051820e+00,0.48
1.051840e+00,0.48
1.051860e+00,0.5
1.051880e+00,0.52
1.051900e+00,0.52
1.051920e+00,0.48
1.051940e+00,0.44
1.051960e+00,0.46
1.051980e+00,0.42
1.052000e+00,0.38
1.052020e+00,0.34
1.052040e+00,0.3
1.052060e+00,0.28
1.052080e+00,0.28
1.052100e+00,0.28
1.052120e+00,0.32
1.052140e+00,0.32
1.052160e+00,0.3
1.052180e+00,0.26
1.052200e+00,0.22
1.052220e+00,0.12
1.052240e+00,0.08
1.052260e+00,0.04
1.052280e+00,0
1.052300e+00,-0.02
1.052320e+00,-0.04
1.052340e+00,-0.06
1.052360e+00,0
1.052380e+00,0.08
1.052400e+00,0.2
1.052420e+00,0.3
1.052440e+00,0.34
1.052460e+00,0.36
1.052480e+00,0.3
1.052500e+00,0.2
1.052520e+00,0.08
1.052540e+00,-0.02
1.052560e+00,-0.18
1.052580e+00,-0.36
1.052600e+00,-0.48
1.052620e+00,-0.56
1.052640e+00,-0.58
1.052660e+00,-0.52
1.052680e+00,-0.4
1.052700e+00,-0.32
1.052720e+00,-0.18
1.052740e+00,-0.1
1.052760e+00,0
1.052780e+00,0
1.052800e+00,0
1.052820e+00,-0.06
1.052840e+00,-0.14
1.052860e+00,-0.28
1.052880e+00,-0.36
1.052900e+00,-0.44
1.052920e+00,-0.48
1.052940e+00,-0.5
1.052960e+00,-0.5
1.052980e+00,-0.46
1.053000e+00,-0.4
1.053020e+00,-0.34
1.053040e+00,-0.3
1.053060e+00,-0.28
1.053080e+00,-0.24
1.053100e+00,-0.28
1.053120e+00,-0.3
1.053140e+00,-0.36
1.053160e+00,-0.4
1.053180e+00,-0.46
1.053200e+00,-0.48
1.053220e+00,-0.48
1.053240e+00,-0.46
1.053260e+00,-0.42
1.053280e+00,-0.36
1.053300e+00,-0.3
1.053320e+00,-0.26
1.053340e+00,-0.24
1.053360e+00,-0.2
1.053380e+00,-0.18
1.053400e+00,-0.18
1.053420e+00,-0.2
1.053440e+00,-0.18
1.053460e+00,-0.2
1.053480e+00,-0.2
1.053500e+00,-0.22
1.053520e+00,-0.24
1.053540e+00,-0.22
1.053560e+00,-0.2
1.053580e+00,-0.18
1.053600e+00,-0.16
1.053620e+00,-0.1
1.053640e+00,-0.14
1.053660e+00,-0.12
1.053680e+00,-0.14
1.053700e+00,-0.14
1.053720e+00,-0.12
1.053740e+00,-0.1
1.053760e+00,-0.06
1.053780e+00,-0.04
1.053800e+00,-0.02
1.053820e+00,0.06
1.053840e+00,0.12
1.053860e+00,0.18
1.053880e+00,0.2
1.053900e+00,0.22
1.053920e+00,0.24
1.053940e+00,0.22
1.053960e+00,0.22
1.053980e+00,0.16
1.054000e+00,0.1
1.054020e+00,0.06
1.054040e+00,0.04
1.054060e+00,0
1.054080e+00,0.02
1.054100e+00,0.08
1.054120e+00,0.1
1.054140e+00,0.16
1.054160e+00,0.18
1.054180e+00,0.22
1.054200e+00,0.26
1.054220e+00,0.26
1.054240e+00,0.3
1.054260e+00,0.28
1.054280e+00,0.26
1.054300e+00,0.24
1.054320e+00,0.2
1.054340e+00,0.2
1.054360e+00,0.18
1.054380e+00,0.16
1.054400e+00,0.22
1.054420e+00,0.2
1.054440e+00,0.22
1.054460e+00,0.24
1.054480e+00,0.26
1.054500e+00,0.24
1.054520e+00,0.24
1.054540e+00,0.24
1.054560e+00,0.18
1.054580e+00,0.14
1.054600e+00,0.1
1.054620e+00,0.06
1.054640e+00,0.04
1.054660e+00,0.02
1.054680e+00,0.02
1.054700e+00,0.04
1.054720e+00,0.08
1.054740e+00,0.1
1.054760e+00,0.12
1.054780e+00,0.12
1.054800e+00,0.14
1.054820e+00,0.1
1.054840e+00,0.08
1.054860e+00,0.06
1.054880e+00,0
1.054900e+00,-0.02
1.054920e+00,-0.06
1.054940e+00,-0.1
1.054960e+00,-0.1
1.054980e+00,-0.12
1.055000e+00,-0.12
1.055020e+00,-0.12
1.055040e+00,-0.1
1.055060e+00,-0.12
1.055080e+00,-0.12
1.055100e+00,-0.14
1.055120e+00,-0.14
1.055140e+00,-0.16
1.055160e+00,-0.2
1.055180e+00,-0.26
1.055200e+00,-0.26
1.055220e+00,-0.28
1.055240e+00,-0.32
1.055260e+00,-0.3
1.055280e+00,-0.26
1.055300e+00,-0.24
1.055320e+00,-0.22
1.055340e+00,-0.18
1.055360e+00,-0.18
1.055380e+00,-0.2
1.055400e+00,-0.22
1.055420e+00,-0.26
1.055440e+00,-0.26
1.055460e+00,-0.3
1.055480e+00,-0.32
1.055500e+00,-0.34
1.055520e+00,-0.36
1.055540e+00,-0.38
1.055560e+00,-0.38
1.055580e+00,-0.36
1.055600e+00,-0.36
1.055620e+00,-0.34
1.055640e+00,-0.3
1.055660e+00,-0.28
1.055680e+00,-0.26
1.055700e+00,-0.24
1.055720e+00,-0.22
1.055740e+00,-0.24
1.055760e+00,-0.2
1.055780e+00,-0.24
1.055800e+00,-0.22
1.055820e+00,-0.22
1.055840e+00,-0.22
1.055860e+00,-0.18
1.055880e+00,-0.18
1.055900e+00,-0.16
1.055920e+00,-0.16
1.055940e+00,-0.16
1.055960e+00,-0.14
1.055980e+00,-0.12
1.056000e+00,-0.14
1.056020e+00,-0.14
1.056040e+00,-0.14
1.056060e+00,-0.16
1.056080e+00,-0.14
1.056100e+00,-0.16
1.056120e+00,-0.12
1.056140e+00,-0.08
1.056160e+00,-0.08
1.056180e+00,-0.04
1.056200e+00,-0.04
1.056220e+00,-0.02
1.056240e+00,0.02
1.056260e+00,0.04
1.056280e+00,0.02
1.056300e+00,0.02
1.056320e+00,0.02
1.056340e+00,-0.02
1.056360e+00,-0.04
1.056380e+00,-0.06
1.056400e+00,-0.06
1.056420e+00,-0.04
1.056440e+00,-0.02
1.056460e+00,-0.06
1.056480e+00,-0.04
1.056500e+00,-0.04
1.056520e+00,-0.02
1.056540e+00,0
1.056560e+00,0.02
1.056580e+00,0.06
1.056600e+00,0.04
1.056620e+00,0.02
1.056640e+00,0.02
1.056660e+00,-0.02
1.056680e+00,-0.02
1.056700e+00,-0.02
1.056720e+00,-0.04
1.056740e+00,-0.06
1.056760e+00,-0.04
1.056780e+00,-0.04
1.056800e+00,-0.04
1.056820e+00,-0.02
1.056840e+00,-0.02
1.056860e+00,0
1.056880e+00,-0.02
1.056900e+00,0
1.056920e+00,-0.02
1.056940e+00,-0.02
1.056960e+00,-0.02
1.056980e+00,-0.06
1.057000e+00,-0.08
1.057020e+00,-0.14
1.057040e+00,-0.14
1.057060e+00,-0.16
1.057080e+00,-0.14
1.057100e+00,-0.16
1.057120e+00,-0.14
1.057140e+00,-0.14
1.057160e+00,-0.14
1.057180e+00,-0.12
1.057200e+00,-0.1
1.057220e+00,-0.1
1.057240e+00,-0.1
1.057260e+00,-0.08
1.057280e+00,-0.1
1.057300e+00,-0.1
1.057320e+00,-0.12
1.057340e+00,-0.12
1.057360e+00,-0.16
1.057380e+00,-0.16
1.057400e+00,-0.2
1.057420e+00,-0.22
1.057440e+00,-0.2
1.057460e+00,-0.22
1.057480e+00,-0.24
1.057500e+00,-0.26
1.057520e+00,-0.28
1.057540e+00,-0.26
1.057560e+00,-0.26
1.057580e+00,-0.26
1.057600e+00,-0.24
1.057620e+00,-0.22
1.057640e+00,-0.2
1.057660e+00,-0.2
1.057680e+00,-0.18
1.057700e+00,-0.18
1.057720e+00,-0.2
1.057740e+00,-0.16
1.057760e+00,-0.2
1.057780e+00,-0.18
1.057800e+00,-0.22
1.057820e+00,-0.26
1.057840e+00,-0.26
1.057860e+00,-0.26
1.057880e+00,-0.26
1.057900e+00,-0.26
1.057920e+00,-0.26
1.057940e+00,-0.24
1.057960e+00,-0.24
1.057980e+00,-0.22
1.058000e+00,-0.2
1.058020e+00,-0.22
1.058040e+00,-0.2
1.058060e+00,-0.18
1.058080e+00,-0.18
1.058100e+00,-0.22
1.058120e+00,-0.18
1.058140e+00,-0.18
1.058160e+00,-0.16
1.058180e+00,-0.18
1.058200e+00,-0.16
1.058220e+00,-0.12
1.058240e+00,-0.12
1.058260e+00,-0.1
1.058280e+00,-0.1
1.058300e+00,-0.08
1.058320e+00,-0.08
1.058340e+00,-0.08
1.058360e+00,-0.1
1.058380e+00,-0.1
1.058400e+00,-0.08
1.058420e+00,-0.08
1.058440e+00,-0.1
1.058460e+00,-0.1
1.058480e+00,-0.1
1.058500e+00,-0.1
1.058520e+00,-0.08
1.058540e+00,-0.04
1.058560e+00,-0.02
1.058580e+00,-0.02
1.058600e+00,-0.02
1.058620e+00,0
1.058640e+00,0
1.058660e+00,0.04
1.058680e+00,0.04
1.058700e+00,0.04
1.058720e+00,0.04
1.058740e+00,0.02
1.058760e+00,0.06
1.058780e+00,0.06
1.058800e+00,0.08
1.058820e+00,0.08
1.058840e+00,0.08
1.058860e+00,0.08
1.058880e+00,0.08
1.058900e+00,0.1
1.058920e+00,0.08
1.058940e+00,0.1
1.058960e+00,0.1
1.058980e+00,0.08
1.059000e+00,0.12
1.059020e+00,0.12
1.059040e+00,0.12
1.059060e+00,0.12
1.059080e+00,0.16
1.059100e+00,0.18
1.059120e+00,0.16
1.059140e+00,0.2
1.059160e+00,0.24
1.059180e+00,0.22
1.059200e+00,0.28
1.059220e+00,0.26
1.059240e+00,0.24
1.059260e+00,0.24
1.059280e+00,0.24
1.059300e+00,0.22
1.059320e+00,0.24
1.059340e+00,0.24
1.059360e+00,0.26
1.059380e+00,0.28
1.059400e+00,0.26
1.059420e+00,0.26
1.059440e+00,0.28
1.059460e+00,0.28
1.059480e+00,0.28
1.059500e+00,0.3
1.059520e+00,0.3
1.059540e+00,0.28
1.059560e+00,0.3
1.059580e+00,0.3
1.059600e+00,0.34
1.059620e+00,0.3
1.059640e+00,0.32
1.059660e+00,0.36
1.059680e+00,0.34
1.059700e+00,0.36
1.059720e+00,0.38
1.059740e+00,0.4
1.059760e+00,0.36
1.059780e+00,0.4
1.059800e+00,0.42
1.059820e+00,0.42
1.059840e+00,0.4
1.059860e+00,0.44
1.059880e+00,0.4
1.059900e+00,0.4
1.059920e+00,0.42
1.059940e+00,0.44
1.059960e+00,0.42
1.059980e+00,0.44
1.060000e+00,0.46
1.060020e+00,0.44
1.060040e+00,0.48
1.060060e+00,0.46
1.060080e+00,0.52
1.060100e+00,0.54
1.060120e+00,0.54
1.060140e+00,0.52
1.060160e+00,0.52
1.060180e+00,0.5
1.060200e+00,0.46
1.060220e+00,0.46
1.060240e+00,0.42
1.060260e+00,0.38
1.060280e+00,0.34
1.060300e+00,0.34
1.060320e+00,0.32
1.060340e+00,0.32
1.060360e+00,0.36
1.060380e+00,0.38
1.060400e+00,0.4
1.060420e+00,0.34
1.060440e+00,0.3
1.060460e+00,0.18
1.060480e+00,0.12
1.060500e+00,0.08
1.060520e+00,0.04
1.060540e+00,0
1.060560e+00,-0.02
1.060580e+00,-0.02
1.060600e+00,0
1.060620e+00,0.08
1.060640e+00,0.22
1.060660e+00,0.32
1.060680e+00,0.42
1.060700e+00,0.44
1.060720e+00,0.38
1.060740e+00,0.3
1.060760e+00,0.18
1.060780e+00,0.08
1.060800e+00,-0.1
1.060820e+00,-0.24
1.060840e+00,-0.4
1.060860e+00,-0.52
1.060880e+00,-0.56
1.060900e+00,-0.5
1.060920e+00,-0.44
1.060940e+00,-0.3
1.060960e+00,-0.18
1.060980e+00,-0.06
1.061000e+00,0
1.061020e+00,0.04
1.061040e+00,0.06
1.061060e+00,0.02
1.061080e+00,-0.06
1.061100e+00,-0.14
1.061120e+00,-0.26
1.061140e+00,-0.36
1.061160e+00,-0.42
1.061180e+00,-0.48
1.061200e+00,-0.46
1.061220e+00,-0.44
1.061240e+00,-0.4
1.061260e+00,-0.34
1.061280e+00,-0.28
1.061300e+00,-0.2
1.061320e+00,-0.2
1.061340e+00,-0.2
1.061360e+00,-0.22
1.061380e+00,-0.26
1.061400e+00,-0.32
1.061420e+00,-0.38
1.061440e+00,-0.42
1.061460e+00,-0.44
1.061480e+00,-0.44
1.061500e+00,-0.44
1.061520e+00,-0.36
1.061540e+00,-0.32
1.061560e+00,-0.26
1.061580e+00,-0.22
1.061600e+00,-0.18
1.061620e+00,-0.16
1.061640e+00,-0.14
1.061660e+00,-0.18
1.061680e+00,-0.14
1.061700e+00,-0.18
1.061720e+00,-0.16
1.061740e+00,-0.22
1.061760e+00,-0.22
1.061780e+00,-0.24
1.061800e+00,-0.18
1.061820e+00,-0.16
1.061840e+00,-0.18
1.061860e+00,-0.16
1.061880e+00,-0.12
1.061900e+00,-0.14
1.061920e+00,-0.16
1.061940e+00,-0.14
1.061960e+00,-0.12
1.061980e+00,-0.1
1.062000e+00,-0.06
1.062020e+00,-0.04
1.062040e+00,-0.02
1.062060e+00,0.02
1.062080e+00,0.1
1.062100e+00,0.16
1.062120e+00,0.18
1.062140e+00,0.2
1.062160e+00,0.22
1.062180e+00,0.22
1.062200e+00,0.2
1.062220e+00,0.18
1.062240e+00,0.14
1.062260e+00,0.1
1.062280e+00,0.04
1.062300e+00,0.04
1.062320e+00,0.02
1.062340e+00,0.04
1.062360e+00,0.06
1.062380e+00,0.12
1.062400e+00,0.16
1.062420e+00,0.2
1.062440e+00,0.26
1.062460e+00,0.28
1.062480e+00,0.32
1.062500e+00,0.32
1.062520e+00,0.32
1.062540e+00,0.26
1.062560e+00,0.24
1.062580e+00,0.2
1.062600e+00,0.18
1.062620e+00,0.18
1.062640e+00,0.22
1.062660e+00,0.22
1.062680e+00,0.24
1.062700e+00,0.28
1.062720e+00,0.28
1.062740e+00,0.28
1.062760e+00,0.26
1.062780e+00,0.26
1.062800e+00,0.2
1.062820e+00,0.16
1.062840e+00,0.14
1.062860e+00,0.1
1.062880e+00,0.06
1.062900e+00,0.06
1.062920e+00,0.04
1.062940e+00,0.06
1.062960e+00,0.1
1.062980e+00,0.12
1.063000e+00,0.16
1.063020e+00,0.18
1.063040e+00,0.16
1.063060e+00,0.16
1.063080e+00,0.14
1.063100e+00,0.1
1.063120e+00,0.06
1.063140e+00,0.02
1.063160e+00,-0.04
1.063180e+00,-0.06
1.063200e+00,-0.1
1.063220e+00,-0.08
1.063240e+00,-0.1
1.063260e+00,-0.1
1.063280e+00,-0.08
1.063300e+00,-0.08
1.063320e+00,-0.06
1.063340e+00,-0.1
1.063360e+00,-0.1
1.063380e+00,-0.14
1.063400e+00,-0.18
1.063420e+00,-0.2
1.063440e+00,-0.24
1.063460e+00,-0.24
1.063480e+00,-0.26
1.063500e+00,-0.24
1.063520e+00,-0.22
1.063540e+00,-0.2
1.063560e+00,-0.2
1.063580e+00,-0.18
1.063600e+00,-0.18
1.063620e+00,-0.18
1.063640e+00,-0.18
1.063660e+00,-0.2
1.063680e+00,-0.22
1.063700e+00,-0.22
1.063720e+00,-0.28
1.063740e+00,-0.3
1.063760e+00,-0.34
1.063780e+00,-0.34
1.063800e+00,-0.34
1.063820e+00,-0.34
1.063840e+00,-0.36
1.063860e+00,-0.32
1.063880e+00,-0.28
1.063900e+00,-0.26
1.063920e+00,-0.22
1.063940e+00,-0.2
1.063960e+00,-0.22
1.063980e+00,-0.2
1.064000e+00,-0.2
1.064020e+00,-0.2
1.064040e+00,-0.18
1.064060e+00,-0.18
1.064080e+00,-0.18
1.064100e+00,-0.14
1.064120e+00,-0.14
1.064140e+00,-0.14
1.064160e+00,-0.14
1.064180e+00,-0.14
1.064200e+00,-0.1
1.064220e+00,-0.1
1.064240e+00,-0.12
1.064260e+00,-0.12
1.064280e+00,-0.14
1.064300e+00,-0.14
1.064320e+00,-0.14
1.064340e+00,-0.12
1.064360e+00,-0.1
1.064380e+00,-0.08
1.064400e+00,-0.04
1.064420e+00,-0.04
1.064440e+00,-0.02
1.064460e+00,0.02
1.064480e+00,0.02
1.064500e+00,0.04
1.064520e+00,0.04
1.064540e+00,0.04
1.064560e+00,0.02
1.064580e+00,0
1.064600e+00,0
1.064620e+00,-0.02
1.064640e+00,-0.04
1.064660e+00,-0.02
1.064680e+00,-0.02
1.064700e+00,-0.04
1.064720e+00,-0.02
1.064740e+00,-0.02
